,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
1275,1001276,Lady Kill,2020,,,"Horror, Thriller",,,Add a Plot,,,,,https://www.imdb.com/title/tt11085552/,
1276,1001277,Freaky,2020,R,102,"Comedy, Horror, Thriller",,67        ,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent.",Christopher Landon,"     Vince Vaughn, Kathryn Newton, Celeste O'Connor, Misha Osherovich","64,740",,https://www.imdb.com/title/tt10919380/,"https://m.media-amazon.com/images/M/MV5BMTRkYmJlY2ItNmFlZi00OWVhLTg1ZTctOGE0MjM5ZGMwMmY4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg"
1277,1001278,Blithe Spirit,2020,PG-13,99,"Comedy, Fantasy, Romance",,26        ,"A spiritualist medium holds a seance for a writer suffering from writer's block but accidentally summons the spirit of his deceased first wife, which leads to an increasingly complex love triangle with his current wife of five years.",Edward Hall,"     Dan Stevens, Isla Fisher, Aimee-Ffion Edwards, Michele Dotrice","7,827",,https://www.imdb.com/title/tt10334148/,"https://m.media-amazon.com/images/M/MV5BZjhjNjVmNGYtOTU2MC00ZTJlLTg5ZjMtNDk5MjZmYmVhMWEyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
1278,1001279,Fatman,2020,R,100,"Action, Adventure, Comedy",,40        ,"A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking.","Eshom Nelms, Ian Nelms","     Mel Gibson, Walton Goggins, Marianne Jean-Baptiste, Chance Hurstfield","27,741",,https://www.imdb.com/title/tt10310140/,"https://m.media-amazon.com/images/M/MV5BOGI3NDNmNmMtZTRmZC00YmU5LWJiNTktYjZkMzlhNzhlODU4XkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
1279,1001280,The Old Ways,II) ,R,90,"Drama, Fantasy, Horror",,67        ,"Cristina, a journalist of Mexican origin, travels to her ancestral home in Veracruz to investigate a story of sorcery and healing. There, she is kidnapped by a group of locals who claim she's the devil incarnated.",Christopher Alender,"     Brigitte Kali Canales, Andrea Cortés, Julia Vera, Sal Lopez","7,062",,https://www.imdb.com/title/tt12829958/,"https://m.media-amazon.com/images/M/MV5BMjUwMWFjNDQtNTFmYS00ODMxLWJhMDctNzUyYjI3ZjYyNDNlXkEyXkFqcGdeQXVyNTU3NDIwNDE@._V1_UY98_CR4,0,67,98_AL_.jpg"
1280,1001281,Initiation,II) ,R,96,"Crime, Drama, Horror",,,"Whiton University unravels the night a star-athlete is murdered, kicking off a spree of social media slayings that force students to uncover the truth behind the school's hidden secrets and the horrifying meaning of an exclamation point.",John Berardo,"     Isabella Gomez, Lindsay LaVanchy, Froy Gutierrez, James Berardo","3,952",,https://www.imdb.com/title/tt7397098/,"https://m.media-amazon.com/images/M/MV5BYTFhYTliMTQtYzkxYy00ZmJiLWI0YzAtYWU2MTYzZDEwMDM1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UX67_CR0,0,67,98_AL_.jpg"
1281,1001282,The Special,2020,,94,Horror,,,"Suspecting his wife of infidelity, Jerry follows his friend down a dark rabbit hole into a horror landscape of addiction.",B. Harrison Smith,"     Davy Raphaely, Dave Sheridan, Sarah French, Doug Henderson","1,246",,https://www.imdb.com/title/tt9118804/,"https://m.media-amazon.com/images/M/MV5BZDQyODExMjEtODQ2ZS00NDJiLThkMzktMmQ3YzMzZWM1ZDk3XkEyXkFqcGdeQXVyNzc0MTgzMzU@._V1_UX67_CR0,0,67,98_AL_.jpg"
1282,1001283,Who is Amos Otis?,2020,Not Rated,103,Drama,,,"After assassinating the President, Amos Otis pleads self-defense and must convince the jury that America was not only under attack by its unhinged ruler - but that his actions saved the country and the world.",Greg Newberry,"     Josh Katawick, Rico Reid, Michael Bath, Derek Snow",131,,https://www.imdb.com/title/tt14946780/,"https://m.media-amazon.com/images/M/MV5BMjRhYWQ4ZGEtZDQ1Mi00ODBkLWI1NDMtMTc2NjVmMGM2YmJjXkEyXkFqcGdeQXVyMTI0Mjc3MDk5._V1_UX67_CR0,0,67,98_AL_.jpg"
1283,1001284,It Cuts Deep,2020,TV-MA,77,"Comedy, Horror",,,"While on Christmas vacation, a young couple contemplates their future together. Ashley is interested in getting married and having kids which terrifies Sam. When the more attractive and ...                See full summary »",Nicholas Santos,"     Charles Gould, Quinn Jackson, John Anderson, Chloe Roe",534,,https://www.imdb.com/title/tt11813822/,"https://m.media-amazon.com/images/M/MV5BN2E5MDA3MDgtMzk5OC00NzY1LThiNmMtM2Y4YWQwZTY3MzIxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
1284,1001285,The Amityville Harvest,2020,R,93,"Horror, Thriller",,,Members of a documentary crew meet a mysterious man who seems to possess supernatural powers at a crumbling manor.,Thomas J. Churchill,"     Kyle Lowder, Sadie Katz, Brandon Alan Smith, Alexa Pellerin",290,,https://www.imdb.com/title/tt11177556/,"https://m.media-amazon.com/images/M/MV5BZTM2NmZjMDgtM2RjZC00YTRjLWFiNDAtZGRkNTJhMzhiNDcxXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UY98_CR2,0,67,98_AL_.jpg"
