,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
4601,1004602,Alfred Hitchcock's Gun,2001,,91,Action,,,"An alternative take on Alfred Hitchcock's ""Rope"".",Santiago Manes Moreno,"     Deva Dalporto, Jason Heil, Alexa Isbell, Tom Lasley",,,https://www.imdb.com/title/tt2487986/?ref_=adv_li_tt,
4602,1004603,The Connection,2001,,92,Drama,,,"Six junkies wait in a W. Baltimore shooting gallery for Cowboy to come with ""the Connection"". Three college students pay Leach, the owner of the ""gallery "", money in order for them to be able to interview some ""real"" junkies.",,,,,https://www.imdb.com/title/tt1864512/?ref_=adv_li_tt,
4603,1004604,Women of the Night,2001,Not Rated,97,Thriller,,,"Three entwined stories of love, lust, danger and revenge.",Zalman King,"     Shawnee Free Jones, Seymour Cassel, Sally Kellerman, James Farentino",364,,https://www.imdb.com/title/tt0177997/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BZTBlMGRkZTctMTM5YS00OWIyLWFkNzAtNmE4ODM0YmUzZTdhXkEyXkFqcGdeQXVyMTI1MTg5NTgw._V1_UX67_CR0,0,67,98_AL_.jpg"
4604,1004605,Losing Hope,2001,PG-13,80,Comedy,,,Add a Plot,Tony Urban,"     LG Taylor, Chip Hajel, Andy Sims, Jamie McCoy",48,,https://www.imdb.com/title/tt0289994/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BZWRjNmNiMzEtNTdiMS00M2I0LWJiZWQtYzkzMGI3NWE3MWU5XkEyXkFqcGdeQXVyMjM5NDM1MTE@._V1_UY98_CR32,0,67,98_AL_.jpg"
4605,1004606,Toaster,2001,,85,Comedy,,,"Michael Callahan doesn't know what he wants, but his toaster does.",Mike Maletic,"     Sebastian Shepherd, Kat Savering, Nathan Hodges, Melissa Wintringham",,,https://www.imdb.com/title/tt2957918/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BNDkwNWM2MTEtOGNjYS00NDE2LWFjYTYtMmFjOWQyMDA2YTk2XkEyXkFqcGdeQXVyNDQxMzQxNzk@._V1_UY98_CR4,0,67,98_AL_.jpg"
4606,1004607,Pleasures of Sin,2001,R,84,"Action, Crime, Drama",,,"The madam of a brothel agrees to let the police setup surveillance in her business to catch a criminal, in exchange for immunity.",Eric Gibson,"     Chloe Nicole, Dru Berrymore, David Christensen, McKayla Matthews",156,,https://www.imdb.com/title/tt0291424/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BYzM3OWUwODEtNzA2ZC00ZDJhLTk2YjktNDViMWIxMDBkOTY2XkEyXkFqcGdeQXVyMTIzMzU0Mjgx._V1_UY98_CR1,0,67,98_AL_.jpg"
4607,1004608,Pig,2001,Not Rated,88,,,,"Across America, small town cops rule the land. And what you hear about these prejudiced police is often true. This is the story of one such cop. Part mythic folk hero, part bad-ass, he is ...                See full summary »","Mark Steven Bosko, T. Michael Conway","     Jim Volkert, Abdullah Bey, Virginia Drda, Freddie Cox",30,,https://www.imdb.com/title/tt0175038/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjExNTM1NzMxOV5BMl5BanBnXkFtZTgwNzQxOTk1MDE@._V1_UY98_CR3,0,67,98_AL_.jpg"
4608,1004609,Christmas Nightmare,2001,R,90,"Horror, Thriller",,,"After witnessing the murder of a presidential candidate, a young couple is taken to a safe house by a bodyguard, whose personality begins changing. He is possessed by the spirit of a madman who murdered his family there fifty years ago.",Vince Di Meglio,"     Tiffany Young, Tiffany Baker, Hugo Armstrong, Jeff Coatney",88,,https://www.imdb.com/title/tt0273726/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BZDM0YmRhNzEtZDVjZC00NTVkLWEwZmMtZTE5YjY5Y2FjNTljXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
4609,1004610,That Special Magic,2001,,,"Comedy, Romance",,,"When Phil wakes up one morning with a strange woman in his bed, he can't remember who she is or how she got there. She, on the other hand, remembers everything. When Phil decides to show ...                See full summary »",Aaron Naseh,"     Chris Valenti, Laura Moore",,,https://www.imdb.com/title/tt0293644/?ref_=adv_li_tt,
4610,1004611,Floor 29,2001,,,,,,Add a Plot,Korinna Sehringer,"     Tim Seyfi, Brooke Shelton",11,,https://www.imdb.com/title/tt0280680/?ref_=adv_li_tt,
4611,1004612,Texas Rangers,2001,PG-13,90,"Action, Adventure, Drama",,29        ,"A ragtag group of youngsters band together after the American Civil War to form the Texas Rangers, a group charged with the dangerous, ruthless duty of cleaning up the West.",Steve Miner,"     James Van Der Beek, Rachael Leigh Cook, Ashton Kutcher, Dylan McDermott","6,163",,https://www.imdb.com/title/tt0193560/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjNlYTExNTgtMzEzMS00NjhmLThjZjMtMjY2MGMxZGVlZWZlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4612,1004613,Friends and Family,2001,Not Rated,87,"Comedy, Crime",,36        ,A gay couple are hit men for the mafia.,Kristen Coury,"     Greg Lauren, Chris Gartin, Rebecca Creskoff, Edward Hibbert","1,490",,https://www.imdb.com/title/tt0206762/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMTkzODQ0ODgzMF5BMl5BanBnXkFtZTcwODEyMTAwMQ@@._V1_UY98_CR4,0,67,98_AL_.jpg"
4613,1004614,Teddy Bears' Picnic,2001,R,80,Comedy,,32        ,"Teddy Bears Picnic covers an annual encampment of prominent male leaders at the Zambezi Glen, a thinly-veiled reference to the Bohemian Grove.",Harry Shearer,"     Delaune Michel, Morgan Fairchild, Dick Butkus, Burt Bulos",456,,https://www.imdb.com/title/tt0250282/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMTU5MTU0Mjg3OF5BMl5BanBnXkFtZTcwMzQyMjUyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4614,1004615,Almost Salinas,2001,PG,92,"Comedy, Drama, Mystery",,,A story about a man trying to overcome mistakes and past events in his life.,Terry Green,"     John Mahoney, Linda Emond, Lindsay Crouse, Virginia Madsen",299,,https://www.imdb.com/title/tt0252225/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMTIwNjEyNjk4Nl5BMl5BanBnXkFtZTYwOTg5Nzc5._V1_UX67_CR0,0,67,98_AL_.jpg"
4615,1004616,Wrong Number,2001,R,97,Thriller,,,Greed results in murder in the tumultuous world of Internet stocks.,Richard Middleton,"     Eric Roberts, Brigitte Bako, David Lipper, Barry Blake",176,,https://www.imdb.com/title/tt0268762/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BM2U2OGU2Y2ItMTA3NC00ZDcxLThjYzQtMTY3YjEzYWYzYTM4XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4616,1004617,Looking Through Lillian,2001,Unrated,98,"Drama, Thriller",,,"An X-Rated 'Holly-Go-Lightly' flip flops between choosing life's uncertainty under her own direction or the ""Good Life"" provided by a twisted sister Gene.",Jake Torem,"     Jade Henham, Sam Bottoms, Robert Glen Keith, Essence Atkins",340,,https://www.imdb.com/title/tt0285681/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjA2MTMwMjA2MV5BMl5BanBnXkFtZTcwMDMwNTIyMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
4617,1004618,Nicolas,2001,,90,Drama,,,A man appears in the dreams of a woman and is revealed as a lover from a past life.,Peter Shaner,"     Marcus Graham, Jason Connery, Michael Muhney, Gretchen Egolf",16,,https://www.imdb.com/title/tt0253314/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMmM5M2Y2NmYtNGE1Zi00Yzc1LTkwMzYtMzVhYTQxZTE5NmY5XkEyXkFqcGdeQXVyNTk1NTk1MjU@._V1_UX67_CR0,0,67,98_AL_.jpg"
4618,1004619,Peroxide Passion,2001,,84,Comedy,,,Two desperate dreamers pursue their fantasy loves to Salt Lake.,Monty Diamond,"     James Tupper, Lorri Bagley, Aasif Mandvi, Billy Campion",40,,https://www.imdb.com/title/tt0170367/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMTY5NDE1NTA1NF5BMl5BanBnXkFtZTcwNjg5MTkxNA@@._V1_UY98_CR4,0,67,98_AL_.jpg"
4619,1004620,Dinner and a Movie,2001,,85,"Comedy, Romance",,,"A determined documentary filmmaker will do almost anything to raise money for her film, even if it means taking a side gig directing a ridiculous TV show on dating.",Lisa Kors,"     Marianne Hagan, Mike Dooly, Paul Bartel, Anita Gillette",48,,https://www.imdb.com/title/tt0215719/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjA2MTI1NjUyNF5BMl5BanBnXkFtZTgwNzY4NzQzMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4620,1004621,Morning,2001,,89,Drama,,,A man returns to his small-town roots following the death of his childhood friend.,Ami Canaan Mann,"     Kieran Mulroney, Annabeth Gish, Darren E. Burrows, J.R. Richards",41,,https://www.imdb.com/title/tt0217664/?ref_=adv_li_tt,
4621,1004622,Face the Music,2001,PG-13,85,"Comedy, Music",,,After losing their gig at the local watering hole and being dumped by their label a local band will stop at nothing to get back on the charts.,Jeff Howard,"     Tyler Christopher, Elena Lyons, Patrick Y. Malone, Sharon Leal",87,,https://www.imdb.com/title/tt0243892/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMTUyOTQ2NDI2MV5BMl5BanBnXkFtZTcwMzc5ODIzMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4622,1004623,...or Forever Hold Your Peace,2001,,,"Comedy, Drama",,,Add a Plot,Kenneth August,"     Ty Treadway, Chris Coyne, Keith Coogan, Pepper Carlson",28,,https://www.imdb.com/title/tt0188378/?ref_=adv_li_tt,
4623,1004624,Grimace,2001,,,Comedy,,,Socially awkward Grimace brings home a girl to what ends up being a very awkward dinner scenario.,Jason Meyers,"     Jason Meyers, Nicole Voss, Shirley Sutton, Scott Sutton",,,https://www.imdb.com/title/tt5162040/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BODdlNDQ4YzctMzkzYy00ZWU2LTg4ODgtNWE4YmMwNDMzMjE1XkEyXkFqcGdeQXVyMTA2NjM0OA@@._V1_UY98_CR32,0,67,98_AL_.jpg"
4624,1004625,Fade to Black,2001,,79,"Drama, Horror, Mystery",,,"Things were going pretty well for Julia. She was about to get her Bachelor's degree in drama, had many promising offers from local theater troupes, and it seemed as if her boyfriend, Gilbey...                See full summary »",Mel House,"     Nickie Morgan, Cesar Castillo, Ryan Reaves, Catherine Pine",42,,https://www.imdb.com/title/tt0305563/?ref_=adv_li_tt,
4625,1004626,The Tempest,2001,,,Adventure,,,"Exiled Prospero lives on a desolate island with his daughter, Miranda. When Prospero's usurping brother sails by the island, Prospero conjures a storm that wrecks the ship and changes all of their lives.",Carmella Cardina,"     J. Karen Thomas, Heather Fox, Laura Bradley, John Bader",8,,https://www.imdb.com/title/tt1225301/?ref_=adv_li_tt,
4626,1004627,Meet the Mosaics,2001,,,,,,"Dave Smoker is the unofficial leader of a no-name rock'n'roll band of pop revolutionaries. Armed with guitars, pointed lyrics, and some philosophies which are a little out of the mainstream...                See full summary »",Richard Brunton,"     Brian Groh, Molly O'Brien, Matt Smith, Brian Stemmler",19,,https://www.imdb.com/title/tt0119645/?ref_=adv_li_tt,
4627,1004628,Menace,2001,,88,Thriller,,,A mother and daughter move into a creepy old house and get more than they'd bargained for. They have to work together to fight off evil in this new home.,Amir Mann,"     Patrick Belton, Bryan Friday, Robert Mammana, Laura Rogers",246,,https://www.imdb.com/title/tt0457592/?ref_=adv_li_tt,
